0.05025125628140704 (0.24516373582935236+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.2918599496260995+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.26410629158942406+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.21316162338770572+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.16151231644744327+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.11755659644731108+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.0831610559939312+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.056818280282913323+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.03344885781019064+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.006868826059385004+0j) 
0.10050251256281408 (0.24995083819526612+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.29226483675493903+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.2630759149068242+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.21190883504175334+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.1604572516822397+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.11675376812265638+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.0823121647172506+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.05501006445445001+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.030918473092855052+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.011005386505521707+0j) 
0.15075376884422112 (0.25463435622078273+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.2926763914435977+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.26207891050165516+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.21068572000149827+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.15941075962538337+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.1158852789714021+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.08125737193958768+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.0533707899384886+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.030002252729670012+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.013655702101690453+0j) 
0.20100502512562815 (0.25921709584184227+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.29309395247272724+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.26111385780349994+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.20948913288389842+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.1583613880424385+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.11494283007482183+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.0801203711433121+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.05207117251783003+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.02979640316521007+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.015451329528175753+0j) 
0.2512562814070352 (0.2637017690462586+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.2935168706459533+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.2601791228263994+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.208315063996129+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.15730085813301922+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.11394099852718287+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.07899394674767582+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.051090745501649916+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.029891519448405325+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.016726638601082696+0j) 
0.30150753768844224 (0.2680909962785018+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.293944488867892+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.2592728358959681+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.20715937452959726+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.15622584426556618+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.11290334493965859+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.0779307389416159+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.05036143946043321+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.03010116200609758+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.01766730828842542+0j) 
0.35175879396984927 (0.2723873080849084+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.29437612529643326+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.2583929475318035+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.20601845911228892+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.15513745068405335+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.11185347724822965+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.0769535984702694+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.049815783595973655+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.030340688976960444+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.01838169447283548+0j) 
0.4020100502512563 (0.2765931462211881+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.29481106391885914+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.25753733184312955+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.20488964205811594+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.1540398085438551+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.11081090108542108+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.07606724273128154+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.049399706958751184+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.030572480784744487+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.01893620932840994+0j) 
0.45226130653266333 (0.28071086454756805+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.29524855403034395+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.25670390203432814+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.2037713051521228+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.1529386298204082+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.10978987477886097+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.07526680747329115+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.04907327670971235+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.030780832801477084+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.019373486125643324+0j) 
0.5025125628140704 (0.28474273003715467+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.29568781772656116+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.2558907121950848+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.20266282134397937+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.15184006916544365+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.10879976722270207+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.07454318830252328+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.04880807924056136+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.030960279199271086+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.019722069040474577+0j) 
0.5527638190954774 (0.28869092415405695+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.29612806319105694+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.25509603185339547+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.2015643793714852+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.1507499670612042+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.10784598835451585+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.07388605346611782+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.04858424590638262+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.03111008689546565+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (0.02000179322007532+0j) 
