0.001 0.020723353616017355 (0.08584517818451277-0.021156339737704078j) (0.08584517818451277+0.021156339737704078j) 0.9792766463839826 
0.002 0.020731803531813336 (0.08595527018617723-0.02109313325886221j) (0.08595527018617723+0.02109313325886221j) 0.9792681964681866 
0.003 0.020740227836410576 (0.08606584337304417-0.021028282602151376j) (0.08606584337304417+0.021028282602151376j) 0.9792597721635894 
0.004 0.020748625869165892 (0.08617689142652178-0.02096177290270299j) (0.08617689142652178+0.02096177290270299j) 0.9792513741308341 
0.005 0.020756996963476236 (0.08628840780703699-0.02089358922634342j) (0.08628840780703699+0.02089358922634342j) 0.9792430030365238 
0.006 0.020765340446751275 (0.08640038575051187-0.020823716571041477j) (0.08640038575051187+0.020823716571041477j) 0.9792346595532487 
0.007 0.02077365564038655 (0.08651281826481715-0.02075213986842205j) (0.08651281826481715+0.02075213986842205j) 0.9792263443596134 
0.008 0.020781941859737255 (0.08662569812620152-0.02067884398534712j) (0.08662569812620152+0.02067884398534712j) 0.9792180581402627 
0.009000000000000001 0.020790198414092638 (0.08673901787569885-0.02060381372556616j) (0.08673901787569885+0.02060381372556616j) 0.9792098015859073 
0.010000000000000002 0.020798424606651114 (0.08685276981551411-0.020527033831436548j) (0.08685276981551411+0.020527033831436548j) 0.9792015753933488 
0.011000000000000003 0.02080661973449608 (0.08696694600538787-0.020448488985716416j) (0.08696694600538787+0.020448488985716416j) 0.979193380265504 
0.012000000000000004 0.020814783088572417 (0.08708153825894115-0.020368163813430536j) (0.08708153825894115+0.020368163813430536j) 0.9791852169114276 
0.013000000000000005 0.02082291395366381 (0.08719653814000039-0.020286042883811254j) (0.08719653814000039+0.020286042883811254j) 0.9791770860463362 
0.014000000000000005 0.0208310116083708 (0.08731193695890531-0.020202110712315664j) (0.08731193695890531+0.020202110712315664j) 0.9791689883916292 
0.015000000000000006 0.02083907532508973 (0.08742772576879732-0.02011635176272061j) (0.08742772576879732+0.02011635176272061j) 0.9791609246749102 
0.016000000000000007 0.020847104369992476 (0.08754389536189372-0.02002875044929718j) (0.08754389536189372+0.02002875044929718j) 0.9791528956300075 
0.017000000000000008 0.02085509800300709 (0.08766043626574517-0.01993929113906588j) (0.08766043626574517+0.01993929113906588j) 0.9791449019969929 
0.01800000000000001 0.02086305547779941 (0.08777733873947874-0.019847958154134013j) (0.08777733873947874+0.019847958154134013j) 0.9791369445222006 
0.01900000000000001 0.02087097604175551 (0.08789459277002853-0.019754735774117346j) (0.08789459277002853+0.019754735774117346j) 0.9791290239582445 
0.02000000000000001 0.02087885893596527 (0.08801218806835324-0.01965960823864648j) (0.08801218806835324+0.01965960823864648j) 0.9791211410640347 
0.02100000000000001 0.020886703395206832 (0.08813011406564386-0.0195625597499608j) (0.08813011406564386+0.0195625597499608j) 0.9791132966047932 
0.022000000000000013 0.020894508647932238 (0.08824835990952064-0.019463574475590228j) (0.08824835990952064+0.019463574475590228j) 0.9791054913520678 
0.023000000000000013 0.020902273916254054 (0.08836691446022225-0.019362636551127223j) (0.08836691446022225+0.019362636551127223j) 0.9790977260837459 
0.024000000000000014 0.020909998415933193 (0.08848576628678831-0.0192597300830901j) (0.08848576628678831+0.0192597300830901j) 0.9790900015840668 
0.025000000000000015 0.020917681356367852 (0.08860490366323533-0.019154839151879183j) (0.08860490366323533+0.019154839151879183j) 0.9790823186436322 
0.026000000000000016 0.020925321940583705 (0.08872431456472918-0.01904794781482765j) (0.08872431456472918+0.01904794781482765j) 0.9790746780594163 
0.027000000000000017 0.02093291936522525 (0.08884398666375483-0.018939040109348132j) (0.08884398666375483+0.018939040109348132j) 0.9790670806347748 
0.028000000000000018 0.02094047282054854 (0.08896390732628456-0.018828100056176838j) (0.08896390732628456+0.018828100056176838j) 0.9790595271794514 
0.02900000000000002 0.02094798149041516 (0.08908406360794704-0.018715111662716714j) (0.08908406360794704+0.018715111662716714j) 0.9790520185095848 
0.03000000000000002 0.020955444552287556 (0.08920444225019816-0.01860005892648094j) (0.08920444225019816+0.01860005892648094j) 0.9790445554477124 
0.03100000000000002 0.020962861177225824 (0.08932502967649607-0.01848292583863846j) (0.08932502967649607+0.01848292583863846j) 0.9790371388227742 
0.03200000000000002 0.020970230529885874 (0.08944581198848164-0.018363696387662918j) (0.08944581198848164+0.018363696387662918j) 0.9790297694701141 
0.03300000000000002 0.020977551768519113 (0.08956677496216643-0.018242354563086344j) (0.08956677496216643+0.018242354563086344j) 0.9790224482314809 
0.03400000000000002 0.02098482404497362 (0.08968790404412925-0.01811888435935936j) (0.08968790404412925+0.01811888435935936j) 0.9790151759550264 
0.035000000000000024 0.020992046504696927 (0.08980918434772575-0.017993269779818886j) (0.08980918434772575+0.017993269779818886j) 0.9790079534953031 
